행정구역별,산업별,종사자규모별,항목,단위,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",5 - 9명,사업체수,개,783,1078,1456,1556,1639,1693,2162,2482,2763,2867
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",5 - 9명,종사자수,명,4992,6824,8866,9545,10180,10495,13470,15453,17328,17678
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",10 - 19명,사업체수,개,309,373,377,460,503,515,561,674,762,731
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",10 - 19명,종사자수,명,4115,4909,4936,6029,6632,6876,7421,8854,9924,9545
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",20 - 49명,사업체수,개,215,224,245,277,286,298,296,279,325,357
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",20 - 49명,종사자수,명,6298,6997,7694,8269,8567,8853,8619,8317,9663,10563
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",50 - 99명,사업체수,개,64,60,58,62,59,69,78,81,101,89
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",50 - 99명,종사자수,명,4407,4224,4168,4282,3925,4829,5333,5676,7334,6325
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",100 - 299명,사업체수,개,86,85,94,105,112,114,116,119,111,117
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",100 - 299명,종사자수,명,14278,14023,14990,17008,17364,17470,18249,18761,16962,17478
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",300 - 499명,사업체수,개,4,4,6,6,5,6,5,6,8,9
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",300 - 499명,종사자수,명,1627,1625,2271,2279,1935,2491,1998,2218,2904,3562
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",500 - 999명,사업체수,개,0,0,0,0,1,0,1,1,1,1
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",500 - 999명,종사자수,명,0,0,0,0,0,0,0,0,0,0
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",1000명 이상,사업체수,개,2,2,2,2,2,2,2,2,2,2
경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,사업체수,개,72936,75208,77479,78419,78835,78529,80776,83602,86538,88855
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,종사자수,명,162960,170091,174995,181131,180284,188476,185525,190250,196852,201194
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1 - 4명,사업체수,개,68112,69894,71643,72310,72612,71980,74213,76950,79671,81989
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1 - 4명,종사자수,명,102695,105453,107480,107842,107793,105452,110429,112711,115734,120670
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",5 - 9명,사업체수,개,2875,3217,3698,3857,3989,4091,4359,4378,4506,4485
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",5 - 9명,종사자수,명,18471,20897,23222,24443,25161,25870,27700,27708,28565,28180
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",10 - 19명,사업체수,개,1294,1383,1422,1447,1438,1460,1432,1461,1515,1545
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",10 - 19명,종사자수,명,17094,18201,18711,18905,18697,19261,18693,19115,19755,19996
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",20 - 49명,사업체수,개,546,611,612,674,675,822,646,686,710,708
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",20 - 49명,종사자수,명,15693,17423,17442,19273,19116,23374,18286,19205,19869,19860
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",50 - 99명,사업체수,개,88,85,88,109,100,147,98,92,96,92
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",50 - 99명,종사자수,명,5714,5432,5806,7120,6616,9704,6545,6018,6301,6067
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",100 - 299명,사업체수,개,20,17,16,21,20,26,28,34,38,34
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",100 - 299명,종사자수,명,2970,2378,2334,2918,2556,3409,3872,4603,5000,4710
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",300 - 499명,사업체수,개,1,1,0,0,1,1,0,0,1,0
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",300 - 499명,종사자수,명,0,0,0,0,0,0,0,0,0,0
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",500 - 999명,사업체수,개,0,0,0,1,0,2,0,1,0,1
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",500 - 999명,종사자수,명,0,0,0,0,0,0,0,0,0,0
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1000명 이상,사업체수,개,0,0,0,0,0,0,0,0,1,1
경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
강원도,전체 산업,계,사업체수,개,118266,121273,125192,129403,133314,133517,136452,140058,143475,146815
강원도,전체 산업,계,종사자수,명,490109,502315,520560,551182,565568,580331,596710,616250,639277,670247
강원도,전체 산업,1 - 4명,사업체수,개,102493,104848,107383,109968,113162,112576,114448,117281,119707,121123
강원도,전체 산업,1 - 4명,종사자수,명,181231,185358,189781,194662,201791,197115,200304,206630,211267,216295
강원도,전체 산업,5 - 9명,사업체수,개,8072,8645,9996,10828,11487,12033,12598,13224,13797,15244
강원도,전체 산업,5 - 9명,종사자수,명,52350,56562,64066,68723,72939,76491,79858,84066,88397,96208
강원도,전체 산업,10 - 19명,사업체수,개,4242,4315,4272,4711,4760,4768,5289,5323,5514,5800
강원도,전체 산업,10 - 19명,종사자수,명,56641,57520,57439,62737,63563,63481,70531,71039,73240,76776
강원도,전체 산업,20 - 49명,사업체수,개,2434,2450,2501,2798,2788,2961,2918,3001,3164,3251
강원도,전체 산업,20 - 49명,종사자수,명,73007,73209,74959,82965,82830,88557,87523,89157,93689,95739
강원도,전체 산업,50 - 99명,사업체수,개,713,701,720,752,760,800,809,817,854,940
강원도,전체 산업,50 - 99명,종사자수,명,48205,48065,49378,51868,52541,55328,55346,56041,58358,64367
강원도,전체 산업,100 - 299명,사업체수,개,250,246,252,273,283,295,300,324,351,364
강원도,전체 산업,100 - 299명,종사자수,명,38362,37705,37580,40303,42048,44380,44417,49065,52466,54714
강원도,전체 산업,300 - 499명,사업체수,개,30,33,30,32,36,44,44,42,43,44
강원도,전체 산업,300 - 499명,종사자수,명,11965,12955,12137,12399,13911,16809,16314,15982,16295,16545
강원도,전체 산업,500 - 999명,사업체수,개,26,27,28,30,27,27,32,32,31,35
강원도,전체 산업,500 - 999명,종사자수,명,17597,18726,19828,19954,18741,18222,20853,22549,21759,24295
강원도,전체 산업,1000명 이상,사업체수,개,6,8,10,11,11,13,14,14,14,14
강원도,전체 산업,1000명 이상,종사자수,명,10751,12215,15392,17571,17204,19948,21564,21721,23806,25308
강원도,"농업, 임업 및 어업(01~03)",계,사업체수,개,140,167,161,201,258,262,285,312,346,368
강원도,"농업, 임업 및 어업(01~03)",계,종사자수,명,1887,2157,2286,2815,2812,3041,2826,3045,2921,3165
강원도,"농업, 임업 및 어업(01~03)",1 - 4명,사업체수,개,37,55,42,57,90,92,122,134,175,186
강원도,"농업, 임업 및 어업(01~03)",1 - 4명,종사자수,명,86,125,93,141,201,216,249,298,391,402
강원도,"농업, 임업 및 어업(01~03)",5 - 9명,사업체수,개,35,39,41,49,81,92,84,98,88,101
강원도,"농업, 임업 및 어업(01~03)",5 - 9명,종사자수,명,250,280,284,347,536,601,576,672,595,676
강원도,"농업, 임업 및 어업(01~03)",10 - 19명,사업체수,개,44,41,46,58,50,37,48,40,46,39
강원도,"농업, 임업 및 어업(01~03)",10 - 19명,종사자수,명,582,583,636,797,680,494,658,531,605,513
강원도,"농업, 임업 및 어업(01~03)",20 - 49명,사업체수,개,20,27,25,28,30,29,21,31,30,35
강원도,"농업, 임업 및 어업(01~03)",20 - 49명,종사자수,명,661,749,727,782,851,808,598,834,857,1070
강원도,"농업, 임업 및 어업(01~03)",50 - 99명,사업체수,개,4,4,5,7,6,9,10,8,7,7
강원도,"농업, 임업 및 어업(01~03)",50 - 99명,종사자수,명,308,309,333,461,442,596,745,582,473,504
강원도,"농업, 임업 및 어업(01~03)",100 - 299명,사업체수,개,0,1,2,2,1,3,0,1,0,0
강원도,"농업, 임업 및 어업(01~03)",100 - 299명,종사자수,명,0,0,0,0,0,326,0,0,0,0
강원도,"농업, 임업 및 어업(01~03)",300 - 499명,사업체수,개,0,0,0,0,0,0,0,0,0,0
강원도,"농업, 임업 및 어업(01~03)",300 - 499명,종사자수,명,0,0,0,0,0,0,0,0,0,0
강원도,"농업, 임업 및 어업(01~03)",500 - 999명,사업체수,개,0,0,0,0,0,0,0,0,0,0
강원도,"농업, 임업 및 어업(01~03)",500 - 999명,종사자수,명,0,0,0,0,0,0,0,0,0,0
강원도,"농업, 임업 및 어업(01~03)",1000명 이상,사업체수,개,0,0,0,0,0,0,0,0,0,0
강원도,"농업, 임업 및 어업(01~03)",1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
강원도,광업(05~08),계,사업체수,개,125,130,137,149,165,166,171,170,171,181
강원도,광업(05~08),계,종사자수,명,4855,4890,4816,4759,4558,4637,4650,4370,4500,4562
강원도,광업(05~08),1 - 4명,사업체수,개,33,37,35,32,44,43,50,50,49,55
강원도,광업(05~08),1 - 4명,종사자수,명,99,99,85,84,122,116,122,123,101,132
강원도,광업(05~08),5 - 9명,사업체수,개,31,33,38,44,50,50,46,48,53,44
강원도,광업(05~08),5 - 9명,종사자수,명,201,228,269,289,335,329,309,318,369,303
강원도,광업(05~08),10 - 19명,사업체수,개,22,19,22,29,27,25,27,27,23,33
강원도,광업(05~08),10 - 19명,종사자수,명,305,250,309,396,360,359,383,394,324,440
강원도,광업(05~08),20 - 49명,사업체수,개,25,26,26,29,31,32,33,32,33,35
강원도,광업(05~08),20 - 49명,종사자수,명,759,820,789,901,1030,1010,1063,1073,1047,1056
강원도,광업(05~08),50 - 99명,사업체수,개,7,9,9,9,7,12,10,6,7,9
강원도,광업(05~08),50 - 99명,종사자수,명,472,649,583,640,502,867,699,400,471,638
강원도,광업(05~08),100 - 299명,사업체수,개,4,3,4,3,3,1,2,4,2,2
강원도,광업(05~08),100 - 299명,종사자수,명,569,483,587,382,383,0,0,439,0,0
강원도,광업(05~08),300 - 499명,사업체수,개,0,0,1,1,1,1,1,1,2,2
강원도,광업(05~08),300 - 499명,종사자수,명,0,0,0,0,0,0,0,0,0,0
강원도,광업(05~08),500 - 999명,사업체수,개,3,3,2,2,2,2,2,2,2,1
강원도,광업(05~08),500 - 999명,종사자수,명,2450,2361,0,0,0,0,0,0,0,0
강원도,광업(05~08),1000명 이상,사업체수,개,0,0,0,0,0,0,0,0,0,0
강원도,광업(05~08),1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
강원도,제조업(10~34),계,사업체수,개,6560,6717,6977,7332,8007,8107,8232,8346,8584,8889
강원도,제조업(10~34),계,종사자수,명,45074,47578,48126,50254,53741,56047,57365,58955,59477,61976
강원도,제조업(10~34),1 - 4명,사업체수,개,4921,5008,5147,5350,5864,5859,5942,5870,6122,6294
강원도,제조업(10~34),1 - 4명,종사자수,명,9360,9488,9744,10221,11534,11349,11584,11438,11964,12281
강원도,제조업(10~34),5 - 9명,사업체수,개,778,881,987,1078,1196,1275,1325,1479,1436,1542
강원도,제조업(10~34),5 - 9명,종사자수,명,5211,5899,6665,7061,7821,8405,8989,9955,9824,10415
강원도,제조업(10~34),10 - 19명,사업체수,개,479,423,433,453,476,471,472,477,481,475
강원도,제조업(10~34),10 - 19명,종사자수,명,6411,5691,6085,6225,6571,6524,6575,6631,6615,6586
강원도,제조업(10~34),20 - 49명,사업체수,개,260,270,276,311,320,345,327,341,366,399
강원도,제조업(10~34),20 - 49명,종사자수,명,7864,8032,8346,9315,9469,10224,9742,10011,10766,11911
강원도,제조업(10~34),50 - 99명,사업체수,개,73,82,77,88,105,98,109,126,122,117
강원도,제조업(10~34),50 - 99명,종사자수,명,5082,5677,5155,6158,7444,6667,7492,8696,8340,8074
강원도,제조업(10~34),100 - 299명,사업체수,개,39,42,47,42,34,46,45,43,49,54
강원도,제조업(10~34),100 - 299명,종사자수,명,6201,6592,7164,6438,5307,7168,7468,7246,8031,8659
강원도,제조업(10~34),300 - 499명,사업체수,개,7,7,7,6,9,11,9,6,5,6
강원도,제조업(10~34),300 - 499명,종사자수,명,2655,2858,2615,2143,3336,4150,3168,2029,1677,2199
강원도,제조업(10~34),500 - 999명,사업체수,개,2,3,2,3,2,2,2,3,3,2
강원도,제조업(10~34),500 - 999명,종사자수,명,0,1954,0,1682,0,0,0,1943,2260,0
강원도,제조업(10~34),1000명 이상,사업체수,개,1,1,1,1,1,0,1,1,0,0
강원도,제조업(10~34),1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",계,사업체수,개,69,75,79,84,94,97,107,124,153,231
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",계,종사자수,명,2386,2513,2399,2750,2967,2974,3235,3291,3427,3724
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",1 - 4명,사업체수,개,20,25,24,32,35,35,46,56,83,162
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",1 - 4명,종사자수,명,50,67,62,77,85,93,100,126,153,236
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",5 - 9명,사업체수,개,6,7,13,9,11,12,14,19,18,17
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",5 - 9명,종사자수,명,42,52,89,61,62,78,89,113,112,97
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",10 - 19명,사업체수,개,7,8,6,5,10,9,6,7,9,9
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",10 - 19명,종사자수,명,87,101,71,68,125,114,77,92,130,110
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",20 - 49명,사업체수,개,22,23,23,23,24,25,24,25,24,24
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",20 - 49명,종사자수,명,673,724,687,706,767,765,785,793,735,768
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",50 - 99명,사업체수,개,7,5,7,7,6,8,8,7,8,8
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",50 - 99명,종사자수,명,444,349,457,468,434,559,529,485,511,523
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",100 - 299명,사업체수,개,7,7,6,8,8,8,7,9,10,9
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",100 - 299명,종사자수,명,1090,1220,1033,1370,1494,1365,1035,1378,1475,1316
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",300 - 499명,사업체수,개,0,0,0,0,0,0,2,1,1,2
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",300 - 499명,종사자수,명,0,0,0,0,0,0,0,0,0,0
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",500 - 999명,사업체수,개,0,0,0,0,0,0,0,0,0,0
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",500 - 999명,종사자수,명,0,0,0,0,0,0,0,0,0,0
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",1000명 이상,사업체수,개,0,0,0,0,0,0,0,0,0,0
강원도,"전기, 가스, 증기 및 공기조절 공급업(35)",1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
강원도,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,사업체수,개,349,365,391,415,460,459,464,463,482,508
강원도,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,종사자수,명,3505,3593,3690,4333,4566,4487,4394,4430,4654,4928
강원도,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",1 - 4명,사업체수,개,147,148,177,182,209,210,219,227,227,234
강원도,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",1 - 4명,종사자수,명,388,393,436,475,521,514,531,553,531,544
강원도,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",5 - 9명,사업체수,개,84,99,97,92,109,104,110,93,89,112
강원도,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",5 - 9명,종사자수,명,556,656,632,620,727,689,758,634,565,752
강원도,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",10 - 19명,사업체수,개,69,76,68,76,83,78,78,87,105,97
강원도,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",10 - 19명,종사자수,명,911,1006,904,982,1124,995,1026,1121,1348,1294
강원도,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",20 - 49명,사업체수,개,45,35,42,58,51,62,51,49,53,55
강원도,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",20 - 49명,종사자수,명,1358,1072,1225,1705,1573,1869,1598,1487,1634,1637
